Date,NIFTY50,ADANIENT,ADANIPORTS,APOLLOHOSP,ASIANPAINT,AXISBANK,BAJAJ-AUTO,BAJAJFINSV,BAJFINANCE,BEL,BHARTIARTL,BPCL,BRITANNIA,CIPLA,COALINDIA,DRREDDY,EICHERMOT,ETERNAL,GRASIM,HCLTECH,HDFCBANK,HDFCLIFE,HEROMOTOCO,HINDALCO,HINDUNILVR,ICICIBANK,INDUSINDBK,INFY,ITC,JIOFIN,JSWSTEEL,KOTAKBANK,LT,M&M,MARUTI,NESTLEIND,NTPC,ONGC,POWERGRID,RELIANCE,SBILIFE,SBIN,SHRIRAMFIN,SUNPHARMA,TATACONSUM,TATASTEEL,TCS,TECHM,TITAN,TRENT,ULTRACEMCO,WIPRO
2025-08-13,24619.349609375,2280.10009765625,1319.59997558594,7808.5,2500.19995117188,1066.0,8248.5,1914.40002441406,860.0,388.850006103516,1867.40002441406,322.5,5375.5,1561.0,386.100006103516,1253.40002441406,5714.5,312.350006103516,2745.89990234375,1501.09997558594,990.150024414062,776.599975585938,4768.7001953125,700.5,2495.10009765625,1420.80004882813,773.450012207031,1426.59997558594,414.100006103516,330.600006103516,1053.69995117188,397.540008544922,3693.69995117188,3282.19995117188,12834.0,1096.90002441406,339.950012207031,238.669998168945,288.200012207031,1382.59997558594,1840.30004882813,821.849975585938,619.25,1639.80004882813,1056.09997558594,160.179992675781,3036.19995117188,1506.30004882813,3466.80004882813,5398.5,12401.0,241.649993896484
2025-08-14,24631.30078125,2281.60009765625,1300.30004882813,7821.5,2528.69995117188,1068.19995117188,8213.5,1925.09997558594,861.450012207031,384.899993896484,1873.80004882813,318.049987792969,5302.5,1564.0,384.450012207031,1260.40002441406,5764.0,318.399993896484,2764.89990234375,1489.80004882813,995.549987792969,788.75,4708.10009765625,695.25,2480.60009765625,1427.30004882813,769.75,1447.69995117188,411.450012207031,327.399993896484,1045.5,395.640014648438,3677.0,3265.39990234375,12936.0,1089.40002441406,339.350006103516,236.940002441406,288.700012207031,1373.80004882813,1840.59997558594,826.549987792969,616.450012207031,1641.40002441406,1051.19995117188,155.300003051758,3022.30004882813,1486.69995117188,3489.39990234375,5370.5,12317.0,246.809997558594
2025-08-18,24876.94921875,2333.60009765625,1327.19995117188,7822.5,2587.39990234375,1082.59997558594,8588.5,1993.5,905.200012207031,382.5,1892.30004882813,314.0,5439.0,1565.19995117188,387.799987792969,1262.69995117188,5912.0,314.899993896484,2845.89990234375,1485.0,1001.79998779297,791.0,4984.0,714.150024414063,2568.10009765625,1434.59997558594,788.650024414063,1435.80004882813,406.299987792969,329.350006103516,1079.80004882813,400.279998779297,3635.10009765625,3383.10009765625,14068.0,1144.09997558594,336.049987792969,238.160003662109,290.350006103516,1381.69995117188,1863.0,827.650024414063,626.799987792969,1632.69995117188,1071.30004882813,157.960006713867,3011.19995117188,1471.19995117188,3554.80004882813,5519.0,12765.0,245.210006713867
2025-08-19,24980.650390625,2388.39990234375,1369.40002441406,7823.5,2579.39990234375,1083.19995117188,8795.5,1972.19995117188,902.299987792969,380.049987792969,1909.69995117188,321.450012207031,5499.0,1548.90002441406,385.350006103516,1244.19995117188,5938.5,321.450012207031,2828.30004882813,1476.09997558594,995.549987792969,793.75,5118.2001953125,706.700012207031,2604.80004882813,1436.30004882813,785.5,1440.0,409.100006103516,331.299987792969,1073.40002441406,405.980010986328,3613.0,3354.0,14250.0,1161.40002441406,335.049987792969,237.940002441406,288.0,1420.09997558594,1854.09997558594,830.400024414063,626.349975585938,1626.59997558594,1085.80004882813,159.229995727539,3016.19995117188,1496.69995117188,3568.10009765625,5496.0,12863.0,246.960006713867
2025-08-20,25050.55078125,2387.10009765625,1370.59997558594,7883.0,2570.10009765625,1080.19995117188,8827.5,1958.5,887.799987792969,371.850006103516,1928.40002441406,319.950012207031,5701.0,1546.09997558594,384.700012207031,1245.40002441406,5937.5,326.549987792969,2864.89990234375,1496.0,994.099975585938,796.549987792969,5136.0,700.849975585938,2669.80004882813,1430.59997558594,778.200012207031,1496.19995117188,406.049987792969,328.450012207031,1082.59997558594,403.5,3592.30004882813,3395.60009765625,14221.0,1190.30004882813,342.0,237.929992675781,288.399993896484,1413.0,1858.5,828.950012207031,616.299987792969,1633.09997558594,1105.30004882813,161.919998168945,3098.60009765625,1524.09997558594,3595.0,5453.0,12874.0,250.839996337891
2025-08-21,25083.75,2377.19995117188,1361.80004882813,7926.5,2566.60009765625,1078.90002441406,8684.5,1980.0,895.599975585938,374.200012207031,1929.90002441406,319.950012207031,5597.5,1592.80004882813,378.149993896484,1276.59997558594,5975.0,321.799987792969,2881.19995117188,1493.5,995.599975585938,795.450012207031,5097.10009765625,707.299987792969,2648.0,1446.0,767.450012207031,1496.40002441406,405.549987792969,323.850006103516,1071.80004882813,403.559997558594,3612.60009765625,3375.10009765625,14280.0,1179.40002441406,338.799987792969,238.289993286133,284.0,1424.80004882813,1877.30004882813,825.700012207031,619.799987792969,1640.19995117188,1088.09997558594,161.509994506836,3102.60009765625,1521.30004882813,3616.30004882813,5452.5,12870.0,249.910003662109
2025-08-22,24870.099609375,2324.89990234375,1341.19995117188,7922.5,2504.5,1070.90002441406,8679.5,1965.90002441406,894.5,374.850006103516,1933.30004882813,316.450012207031,5545.5,1592.80004882813,374.450012207031,1277.59997558594,5924.5,319.100006103516,2813.80004882813,1466.30004882813,982.299987792969,788.75,4997.89990234375,704.200012207031,2629.89990234375,1436.40002441406,760.099975585938,1487.5,398.299987792969,320.600006103516,1054.59997558594,397.320007324219,3595.80004882813,3403.0,14349.0,1162.90002441406,337.0,236.289993286133,283.350006103516,1409.19995117188,1859.0,816.25,615.849975585938,1641.80004882813,1084.09997558594,158.550003051758,3054.0,1505.0,3621.0,5418.0,12589.0,248.639999389648
2025-08-25,24967.75,2302.89990234375,1340.40002441406,7851.0,2492.89990234375,1070.0,8750.5,1963.80004882813,900.799987792969,372.049987792969,1930.69995117188,315.799987792969,5550.5,1601.19995117188,380.0,1283.90002441406,5990.5,319.25,2811.39990234375,1504.19995117188,982.049987792969,787.0,5063.7998046875,715.849975585938,2631.60009765625,1433.19995117188,770.849975585938,1532.09997558594,399.350006103516,319.700012207031,1057.80004882813,396.660003662109,3603.10009765625,3398.89990234375,14452.0,1153.0,337.850006103516,236.759994506836,284.149993896484,1412.59997558594,1846.80004882813,816.450012207031,620.849975585938,1656.69995117188,1081.59997558594,159.630004882813,3140.60009765625,1527.09997558594,3651.39990234375,5423.0,12606.0,253.839996337891
2025-08-26,24712.05078125,2272.0,1315.40002441406,7793.5,2481.39990234375,1050.09997558594,8691.5,1924.19995117188,876.25,365.850006103516,1904.69995117188,312.100006103516,5765.5,1579.80004882813,372.450012207031,1263.19995117188,6151.0,317.899993896484,2796.19995117188,1492.80004882813,973.400024414062,776.599975585938,5073.39990234375,705.700012207031,2692.60009765625,1416.59997558594,756.400024414063,1529.59997558594,403.350006103516,315.75,1047.09997558594,393.140014648438,3541.30004882813,3330.80004882813,14714.0,1162.19995117188,333.200012207031,234.190002441406,279.899993896484,1384.90002441406,1816.59997558594,807.849975585938,594.700012207031,1600.30004882813,1079.90002441406,155.029998779297,3157.19995117188,1502.19995117188,3594.0,5295.0,12610.0,252.029998779297
2025-08-28,24500.900390625,2275.19995117188,1315.40002441406,7728.0,2489.0,1051.90002441406,8689.5,1917.59997558594,876.849975585938,363.850006103516,1881.09997558594,310.700012207031,5721.0,1580.30004882813,374.299987792969,1259.80004882813,6133.0,315.5,2784.30004882813,1449.80004882813,957.799987792969,775.349975585938,5091.7001953125,701.400024414063,2654.39990234375,1399.09997558594,746.599975585938,1500.09997558594,400.899993896484,310.100006103516,1035.80004882813,388.940002441406,3560.10009765625,3295.30004882813,14752.0,1162.40002441406,330.799987792969,233.389999389648,274.450012207031,1385.90002441406,1816.80004882813,801.950012207031,571.650024414063,1585.69995117188,1062.40002441406,153.630004882813,3093.69995117188,1495.59997558594,3637.69995117188,5235.5,12521.0,250.649993896484
